_id,card1,card2,card3,card4,card5,card6,card7,card8,card9,card10,card11,card12,card13,card14,card15,card16,card17,card18,card19,card20,card21,card22,card23,card24,card25,card26,card27,card28,card29,card30,card31,card32,card33,card34,card35,card36,card37,card38,card39,card40,card41,card42,card43,card44,card45,card46,card47,card48,card49,card50,card51,card52,gameId,playerId,handNumber,strategy,bidSelfOrder,bidSelfBid,bidRightBid,bidPartnerBid,bidLeftBid,scoreSelfTeamScore,scoreSelfTeamBags,scoreOtherTeamScore,scoreOtherTeamBags,tricksTaken,scoreChange,bagsChange,finalBags,winner,finalScore
ObjectId(59fea1a4cfb0a004a0587134),1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,Ci7TYHiyLFPzNUcjThow6t1RpOhY2W,ZobMkk9bOk,11,randFromNumberOfSpades,4,5,1,2,2,0,2,-28,3,2,7,2,4,0,-58
ObjectId(59fea1b2cfb0a004a0587169),1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,Ci7TYHiyLFPzNUcjThow6t1RpOhY2W,e5zRSEcd1Z,12,randFromNumberOfSpades,1,0,,,,7,4,-25,4,1,-18,0,4,0,-58
ObjectId(59fea1b2cfb0a004a058716a),0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Ci7TYHiyLFPzNUcjThow6t1RpOhY2W,N55VD673x5,12,randFromNumberOfSpades,2,0,Nil,,,-25,4,7,4,4,-7,0,4,1,-51
ObjectId(59fea1b3cfb0a004a058716b),0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,Ci7TYHiyLFPzNUcjThow6t1RpOhY2W,ZobMkk9bOk,12,randFromNumberOfSpades,3,8,Nil,Nil,,7,4,-25,4,5,-18,0,4,0,-58
ObjectId(59fea1b3cfb0a004a058716c),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,Ci7TYHiyLFPzNUcjThow6t1RpOhY2W,Ol67SN4CLV,12,randFromNumberOfSpades,4,3,8,Nil,Nil,-25,4,7,4,3,-7,0,4,1,-51
ObjectId(59fea1c1cfb0a004a05871a1),0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,Ci7TYHiyLFPzNUcjThow6t1RpOhY2W,N55VD673x5,13,randFromNumberOfSpades,1,8,,,,-32,4,-11,4,6,-11,0,4,1,-51
ObjectId(59fea1c1cfb0a004a05871a2),0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,Ci7TYHiyLFPzNUcjThow6t1RpOhY2W,ZobMkk9bOk,13,randFromNumberOfSpades,2,8,8,,,-11,4,-32,4,3,-10,0,4,0,-58
ObjectId(59fea1c1cfb0a004a05871a3),0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Ci7TYHiyLFPzNUcjThow6t1RpOhY2W,Ol67SN4CLV,13,randFromNumberOfSpades,3,3,8,8,,-32,4,-11,4,1,-11,0,4,1,-51
ObjectId(59fea1c1cfb0a004a05871a4),1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,Ci7TYHiyLFPzNUcjThow6t1RpOhY2W,e5zRSEcd1Z,13,randFromNumberOfSpades,4,2,3,8,8,-11,4,-32,4,3,-10,0,4,0,-58
ObjectId(59fea1cecfb0a004a05871d9),1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,Ci7TYHiyLFPzNUcjThow6t1RpOhY2W,ZobMkk9bOk,14,randFromNumberOfSpades,1,6,,,,-21,4,-43,4,2,-16,0,4,0,-58
ObjectId(59fea1cecfb0a004a05871da),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,Ci7TYHiyLFPzNUcjThow6t1RpOhY2W,Ol67SN4CLV,14,randFromNumberOfSpades,2,8,6,,,-43,4,-21,4,6,10,0,4,1,-51
ObjectId(59fea1cecfb0a004a05871db),0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,Ci7TYHiyLFPzNUcjThow6t1RpOhY2W,e5zRSEcd1Z,14,randFromNumberOfSpades,3,0,8,6,,-21,4,-43,4,1,-16,0,4,0,-58
